,bs,"Direktor Applea Steve Jobs predstavio je uređaj tako što je izašao na pozornicu i izvadio iPhone iz džepa farmerica."
,bs,"Prvobitni prijedlog zakon je pripremila bivša gradonačelnica São Paula, Marta Suplicy. Nakon što su uvedene izmjene i dopune, predloženi zakon je u rukama Roberta Jeffersona."
,bs,"Kada su stanari počeli govoriti o onome što im se dogodilo, većina uključenih porodica odjednom je shvatila da je Carolyn Wilson iz SUO-a ukrala njihove sigurnosne pologe i pobjegla iz grada."
,bs,"Roberts je odlučno odbio govoriti o tome kada smatra da život počinje, što je važno pitanje prilikom razmatranju etike pobačaja. Rekao je da bi bilo neetično komentirati posebnosti vjerovatnih slučajeva."
,bs,"On je također potvrdio da vjeruje u prešutno pravo na privatnost od kojeg zavisi odluka koju će donijeti Roe."
,bs,"Hesperonychus elizabethae je vrsta iz porodice dromeosaurida i rođak je velociraptora."
,bs,"Vjeruje se da je ova toplokrvna ptica grabljivica, potpuno prekrivena perjem, hodala uspravno na dvije noge s kandžama poput velociraptora."
,bs,"Pittman je predložio da se uslovi neće poboljšati do sljedeće nedjelje."
,bs,"Trenutno nije poznato koje optužbe će se staviti na teret niti šta je vlasti dovelo do dječaka, ali postupci suđenja maloljetnicima su počeli na saveznom sudu."
,bs,"II-76 je bio značajna komponenta kako ruske tako i sovjetske vojske od 1970-ih godina i već je doživio ozbiljnu nesreću u Rusiji prošlog mjeseca."
,bs,"Oslobađanje pritiska u sistemu je omogućeno otvaranjem ventila a ulje protiče kroz jastučić u rezervoar sa kapacitetom od 55.000 buradi (2,3 miliona galona)."
,bs,"Otvori rezervoara su u srijedu popodne i dalje curili, vjerovatno zbog termičke ekspanzije unutar rezervoara."
,bs,"Još jedno sekundarno skladišno područje ispod rezervoara, koje može primiti 104.500 barela, još nije bilo u potpunosti popunjeno."
,bs,"Visoki iranski izvori su u tim komentarima, koji su izneseni uživo u televizijskom programu, prvi put priznali da sankcije imaju ikakav učinak."
,bs,"Kapsula će veoma ličiti na zvijezdu koja leti preko neba."
,bs,"Kapsula će putovati brzinom od približno 12,8 km ili 8 milja u sekundi, što je dovoljno brzo da za jednu minutu stigne iz San Francisca do Los Angelesa."
,bs,"To je najveće preuzimanje u historiji eBaya."
,bs,"Kompanija želi učiniti izvore zarade raznovrsnijim i steći popularnost u područjima u kojima Skype drži snažnu poziciju, kao što su Kina, Istočna Evropa i Brazil."
,bs,"Enkelad je objekt koji reflektira najviše svjetlosti u sunčevom sistemu; reflektira oko 90 posto sunčeve svjetlosti koja ga pogodi."
,bs,"Izdavač igara Konami saopštio je danas u jednim japanskim novinama da neće izbaciti na tržište igru Šest dana u Faludži."
,bs,"Australijska agencija za komunikacije i medije (ACMA) je ustanovila da uprkos činjenici da je videozapis prenošen na internetu, Veliki brat nije prekršio zakone o cenzuri sadržaja na mreži jer taj sadržaj nije pohranjen na web lokaciji Velikog brata."
,bs,"Zakon o radiodifuzijskim uslugama predviđa reguliranje sadržaja na Internetu. Međutim, da bi se sadržaj smatrao sadržajem na Internetu, mora se fizički nalaziti na serveru."
,bs,"Sjedinjene Američke Države tvrde da su dobile informacije od anonimnog izvora koji izričito spominje upotrebu bombaša samoubica za razaranje „poznatih znamenitosti“ u Etiopiji i Keniji."
,bs,"Mnogi njihovi pisci imali su ogroman utjecaj na emisije Jona Stewarta i Stephena Colberta koje se bave parodiranjem vijesti."
,bs,"Umjetnički događaj je istovremeno dio kampanje Vijećnice Bukurešta koja želi rumunskom glavnom gradu vratiti sliku kreativne i živopisne metropole."
,bs,"Znak nije bio fizički oštećen. Modifikacija je izvršena pomoću crnih cerada ukrašenih znakovima mira i srcem koje mijenja slovo „O“ tako da izgleda kao malo slovo „e“."
,bs,"Crvena plima je uzrokovana većom koncentracijom Karenia brevis-a, prirodno prisutnog jednoćelijskog morskog organizma."
,bs,"Alga proizvodi neurotoksin koji može onesposobiti nerve i kod ljudi i kod riba."
,bs,"Razlog čestog pomora ribe je prisustvo visoke koncentracije tog toksina u vodi."
,bs,"Ljudima može naškoditi udisanje zahvaćenih vodenih čestica koje u zrak podižu vjetar i valovi."
,bs,"Odluka NBA lige uslijedila je nakon što se igrač Utah Jazza testirao pozitivno na COVID-19 virus."
,bs,"Ako se uspostavi ovaj dogovor, toj slobodi bi mogao doći kraj."
,bs,"Kompaniji Virgin Group Sir Richarda Bransona je prije nacionalizacije banke odbijena ponuda za preuzimanje banke."
,bs,"Od otprilike 24.000 meteorita za koje se zna da su pali na Zemlju, samo za oko 34 je potvrđeno da potiču sa Marsa."
,bs,"Neke od na Zemlji veoma rijetkih stijena prodaju se po cijeni od 11.000 USD do 22.500 USD po unci, što je blizu deset puta više od cijene zlata."
,bs,"Sa sedam bodova manje, Johnson je na drugom mjestu s 2.243 boda."
,bs,"I američka mornarica je rekla da istražuje incident."
,bs,"Izviđanje i prikupljanje informacija koje je proveo David Headley pomogli su prilikom omogućavanja operacije deset naoružanih pripadnika pakistanske militantne grupe Laskhar-e-Taiba."
,bs,"Peri je izričito rekao: „Malo je bolje opremljenih mjesta na svijetu za pružanje odgovora na izazov u ovom slučaju.“"
,bs,"Dalje je rekao: „Ovaj slučaj je ozbiljan. Budite sigurni da naš sistem radi onako kako bi trebao.“"
,bs,"Olupina je pronađena pomoću ROV-a nakon mapiranja morskog dna."
,bs,"Jedan od najbogatijih ljudi na svijetu, Allen, navodno je uložio veliki dio svog bogatstva u istraživanje mora te je zbog cjeloživotnog interesa za rat počeo potragu za Musašijem."
,bs,"Irska vlada naglašava hitnost parlamentarnog procesa donošenja zakona kako bi se ispravila situacija."
,bs,"Glasnogovornik vlade je rekao da je „sada, iz perspektive javnog zdravlja i pravosuđa, važno da se zakonski propisi usvoje što je moguće prije.“"
,bs,"Ministar zdravstva izrazio je zabrinutost ne samo za dobrobit pojedinaca koji koriste privremenu zakonsku dozvolu za korištenje supstanci o kojima je riječ, već i za presude u vezi sa drogom izrečene od kada su na snagu stupile sada neustavne promjene."
,bs,"Autobus se kretao prema zabavnom parku Six Flags St. Louis u Missouriju kako bi bend svirao pred publikom na rasprodatom koncertu."
,bs,"U subotu u 01:15, prema svjedocima, autobus je prolazio kroz zeleno svjetlo kada je automobil skrenuo ispred njega."
,bs,"Vatrogasac Scott Kouns rekao je, „Bio je to vreo dan u Santa Clarii sa temperaturama iz 90-ih."
,bs,"Bilo koje vrijeme provedeno zarobljeno na toboganu smrti bilo bi, u najmanju ruku, neugodno, a trebalo je najmanje sat vremena da se prva osoba ukloni sa tobogana.“"
,bs,"„Osim groznice i upale grla, osjećam se dobro i u dobroj formi da svoj posao obavljam putem telefona.“"
,bs,"Felicia, koja je bila kategorizirana kao oluja 4. kategorije po Saffir-Simpsonovoj skali uragana, oslabila je do jačine tropske oluje prije nego što se u utorak potpuno rasplinula."
,bs,"Padavine koje su dosezale 6,34 inča na mjeraču u Oahu, opisane su kao „korisne“."
,bs,"Twin Otter je jučer pokušao sletjeti u Kokodu kao let CG4684 kompanije Airlines PNG, ali već je jednom odustao."
,bs,"Desetak minuta prije nego što je trebao sletjeti iz drugog pokušaja, nestao je."
,bs,"Mjesto pada utvrđeno je danas i toliko je nepristupačno da su dva policajca spuštena u džunglu kako bi pješke došla do mjesta događaja i potražila preživjele."
,bs,"Potragu je ometalo loše vrijeme koje je takođe prouzrokovalo otkazivanje slijetanja."
,bs,"Službenik plinske firme pojavio se na licu mjesta nakon što je jedan komšija prijavio curenje plina."
,bs,"U stanu nikoga nije bilo."
,bs,"Nisu svi podržavali uključivanje kategorija za žene."
,bs,"Predavač, koji je uhapšen na mjestu događaja, negirao je napad i tvrdio je da se služio šipkom kako bi se zaštitio od flaša kojima ga je gađalo i do trideset ljudi."
,bs,"Tamna energija je u potpunosti nevidljiva sila koja bez prestanka utječe na svemir."
,bs,"Njegovo postojanje je poznato samo zbog njegovog utjecaja na širenje univerzuma."
,bs,"Ovi otpaci pronađeni su svuda na Mjesecu i izgledaju kao da su vrlo malo istrošeni, što ukazuje na to da su se geološki događaji koji su ih stvorili desili prilično nedavno."
,bs,"Muškarac je navodno vozio vozilo na tri točka naoružano eksplozivima."
,bs,"Vlasti još uvijek ne znaju njegovo ime, iako znaju da pripada ujgurskoj etničkoj grupi."
,bs,"„Jednostavno, svi smo bili u šoku,“ rekla je majka."
,bs,"Kada su je pitali šta je otac rekao, ona je odgovorila: „Ništa nije mogao da kaže - samo je stajao i treptao.“"
,bs,"„Ponašat će se kao voda. Prozirno je baš kao i voda.“"
,bs,"Dakle, ako biste stajali uz obalu, mogli biste vidjeti svaki kamenčić i mulj koji se nalazi na dnu."
,bs,"Koliko smo upoznati, postoji samo jedno planetarno tijelo koje ispoljava više dinamike od Titana, a naziva se Zemlja“, dodao je Stofan."
,bs,"Pošta je jučer objavila izvinjenje građanima i medijima nakon što je ustanovila da je taj dječak sakrio više od 600 poštanskih dokumenata, uključujući 429 novogodišnjih razglednica, koje nisu dostavljene primaocima naznačenim na kovertama."
,bs,"„Neki se možda neće složiti, ali nije me briga.“"
,bs,"Sretna sam da ima ljudi koji su voljni podržati me."
,bs,"U zgradi je živjelo nekoliko hodočasnika koji su došli u posjetu svetom gradu uoči hodočašća hadža."
,bs,"Rekla je, „Nema informacije koja bi sugerisala da se napad očekuje odmah."
,bs,"Međutim, smanjenje nivoa prijetnje na „ozbiljan nivo“ ne znači da je sveukupna prijetnja nestala.“"
,bs,"Iako vlasti nisu sigurne u vjerodostojnost prijetnje, Uprava za prijevoz u Marylandu je na insistiranje FBI-a zatvorila tunele."
,bs,"Kiperi su korišteni za blokiranje ulaza u cijevi, a 80 policajaca pomagali su prilikom usmjeravanja vozača prema zaobilaznici."
,bs,"Chiao i Sharipov su saopćili da se nalaze na sigurnoj udaljenosti od potisnika za prilagođavanje visine."
,bs,"Ruska kopnena kontrola aktivirala je mlaznjake i normalna visina stanice je povraćena."
,bs,"Slučaj je procesuiran u Virdžiniji zbog toga što se u toj državi nalazi vodeći pružatelj internetskih usluga AOL, kompanija koja je pokrenula optužbe."
,bs,"Napomenuo je da neke studije navode da ova bolest mora postati manje smrtonosna prije nego što može uzrokovati globalnu epidemiju."
,bs,"„Sistem video nadzora će sigurno poslati snažan signal ljudima koji rade sa životinjama da je dobrobit životinja najviši prioritet.“"
,bs,"Islandski meteorološki ured je izvijestio i da na području Hekle nije bilo seizmičkih aktivnosti u posljednjih 48 sati."
,bs,"Tamni oblaci nepovezani sa bilo kakvom vulkanskom aktivnošću zabilježeni su u podnožju planine."
,bs,"Luno je imao 120-160 kubnih metara goriva kada se pokvario i kada su ga snažni vjetrovi i valovi gurnuli na lučki nasip."
,bs,"Brod dug 100 metara išao je da preuzme uobičajeni teret s gnojivom, a službenici su se na početku bojali da se iz broda može prosuti teret."
,bs,"Neusvajanje druge rečenice, kojom se predlaže zabrana istopolnih građanskih zajednica, mogao bi otvoriti vrata za građanske zajednice u budućnosti."
,bs,"Nakon tog postupka, sljedeće izabrano zakonodavstvo u 2015. ili 2016. godini će ponovo pregledati HJR-3 kako bi ostao u procesu."
,bs,"Par se vjenčao u Teksasu prije godinu dana i došao je u Buffalo da slave s prijateljima i rodbinom."
,bs,"Tridesetogodišnji suprug koji je rođen u Buffalu, bio je jedan od četiri žrtve pucnjave, ali njegova supruga nije povrijeđena."
,bs,"Karno je poznat, ali kontroverzan engleski učitelj koji je podučavao u centrima Modern Education i King’s Glory i koji je tvrdio da je na vrhuncu karijere imao 9.000 učenika."
,bs,"U bilješkama je koristio riječi koje su neki roditelji smatrali grubima, a navodno je na časovima koristio i psovke."
,bs,"On je takođe ranije optužen za kršenje autorskih prava, ali optužnica nije bila podignuta."
,bs,"Bivši student rekao je da je „u razredu koristio sleng, podučavao vještinama upoznavanja i učenicima bio poput prijatelja.“"
,bs,"Oluja, primijećena na oko 3000 milja od Miamija, savezna država Florida, ima maksimalno trajne vjetrove od 40 m/h (64 km/h)."
,bs,"S obzirom na to da je oluja daleko od kopna, i dalje je teško procijeniti njen potencijalni utjecaj na Sjedinjene Države ili Karibe."
,bs,"Niko drugi nije imao više nastupa niti je postigao više golova za klub od Bobeka."
,bs,"Tada su Vrteći derviši stupili na pozornicu."
,bs,"Dok je vozio krug za zagrijavanje, Lenz je pao s motora, da bi ga zatim udario kolega trkač Xavier Zayat."
,bs,"Dežurno medicinsko osoblje mu je odmah pružilo pomoć te je prevezen u lokalnu bolnicu, gdje je kasnije preminuo."
,bs,"„Na svu sreću, ništa mi se nije dogodilo, ali vidio sam jeziv prizor ljudi koji pokušavaju razbiti prozore da bi izašli.“"
,bs,"Ljudi su stolicama udarali u okvire prozora, ali prozori su bili neslomljivi."
,bs,"Jedno od stakala je konačno puklo i počeli su izlaziti kroz prozor,“ rekao je preživjeli Franciszek Kowal."
,bs,"Zvijezde odašilju svjetlost i toplotu zbog energije koja se stvara kada se atomi vodika spajaju kako bi formirali teže elemente."
,bs,"Ovo je, međutim, vrlo težak problem za riješiti i proći će mnogo godina prije nego što se izgrade korisni fuzijski reaktori."
,bs,"Molekuli vode čine nevidljivi omotač na površini vode koji omogućava stvarima poput igle da plutaju na vodi."
,bs,"Oštrica na modernoj klizaljki ima dvostruki rub s konkavnom šupljinom između rubova. Dvije ivice omogućavaju bolje prijanjanje na led, čak i kada su nagnute na stranu."
,bs,"S obzirom na to da je dno oštrice blago zakrivljeno, kad se oštrica naginje na jednu ili drugu stranu, zakrivljuje se i ivica koja je u dodiru s ledom."
,bs,"To uzrokuje da klizač skrene. Ako se klizaljke nagnu na desnu stranu, klizač će skrenuti udesno, a ako se klizaljke nagnu na lijevu stranu, klizač će skrenuti ulijevo."
,bs,"Za vraćanje na prethodni nivo energije, moraju se riješiti viška energije koju su dobili od svjetlosti."
,bs,"To rade emitiranjem sićušne čestice svjetlosti koja se naziva „foton“."
,bs,"Naučnici ovaj proces nazivaju „stimuliranom emisijom zračenja“ jer jarko svjetlo stimulira atome, što uzrokuje emisiju fotona svjetlosti, a svjetlost predstavlja vrstu zračenja."
,bs,"Naredna slika prikazuje atome koji emitiraju fotone. Naravno, fotoni su u stvarnosti mnogo manji od onih prikazanih na slici."
,bs,"Fotoni su čak i manji od elemenata koji čine atome!"
,bs,"Nakon stotina sati rada, sijalično vlakno na kraju izgori i sijalica više ne radi."
,bs,"Onda sijalicu treba zamijeniti. Treba biti pažljiv prilikom zamjene sijalice."
,bs,"Prvo je potrebno isključiti prekidač za rasvjetno tijelo ili iskopčati kabl."
,bs,"To je zato što struja koja dolazi do utičnice na koju se postavlja metalni dio sijalice može uzrokovati jak strujni udar ako dodirnete unutrašnjost utičnice ili metalnu bazu sijalice dok je sijalica jednim dijelom još uvijek u utičnici."
,bs,"Glavni organ cirkulatornog sistema je srce koje pumpa krv."
,bs,"Krv izlazi iz srca kroz cjevčice koje se nazivaju arterije i vraća se u srce kroz cjevčice koje se nazivaju vene. Najmanje cjevčice nazivaju se kapilari."
,bs,"Zubi triceratopsa su mogli smrviti ne samo lišće, nego čak i vrlo čvrste grane i korijenje."
,bs,"Ove biljke izgledaju kao male palme s krunom od oštrog, šiljatog lišća."
,bs,"Triceratops je mogao koristiti svoj snažni kljun za uklanjanje lišća prije nego što pojede deblo."
,bs,"Kako bi me povukla Iova gravitacija? Ako biste stajali na površini Ioa, imali biste manju težinu nego na Zemlji."
,bs,"Osoba koja na Zemlji teži 200 funti (90kg) na Iou bi težila oko 36 funti (16kg). Naravno, gravitacija vas manje privlači."
,bs,"Sunce nema koru kao Zemlja na kojoj možete da stojite. Cijelo Sunce sačinjeno je od gasova, vatre i plazme."
,bs,"Što se više udaljavate od centra Sunca, gas postaje rjeđi."
,bs,"Vanjski dio koji vidimo kada gledamo u Sunce naziva se fotosfera, što znači „svjetlosna kugla“."
,bs,"Mijene se javljaju jer je osvijetljena samo strana Venere (ili Mjeseca) koja je okrenuta prema Suncu. Venerine mijene podržale su Kopernikovu teoriju da se planete kreću oko Sunca."
,bs,"Poslije početnih vojnih smetnji, Ethelred je pristao postići dogovor s Olafom, koji se vratio u Norvešku kako bi pokušao preuzeti svoje kraljevstvo, premda s nepotpunim uspjehom."
,bs,"Kralj Sejong je bio četvrti kralj dinastije Joseon i jedan od kraljeva koji su uživali najveće poštovanje."
,bs,"Postoji mnogo teorija o nastanku sanskrita. Jedna od njih se odnosi na migraciju Aryanaca prema zapadu u Indiju koji su sa sobom donijeli i svoj jezik."
,bs,"Nakon bitke za Francusku, Njemačka se počela pripremati za napad na britanski otok."
,bs,"Imala je slabiju vojsku i mornaricu, uprkos činjenici da je upravo pred početak rata napravila četiri nova broda."
,bs,"Sada nešto o Japanu. Japan je bio otočna zemlja, isto kao i Britanija."
,bs,"Podmornice su brodovi koji su namijenjeni za plovidbu ispod vode i ostaju tamo duži vremenski period."
,bs,"Na početku rata uglavnom su se kretale po površini mora, ali kako se radar počeo razvijati i postajao sve precizniji, podmornice su morale ići pod vodu kako ne bi bile otkrivene."
,bs,"Njemačke podmornice su se nazivale U-brodovi. Njemci su bili veoma dobri u navigiranju i korištenju svojih podmornica."
,bs,"Zbog njihovog uspeha s podmornicama, posle rata Nijemcima se ne vjeruje dovoljno da bi im se dozvolilo da ih imaju mnogo."
,bs,"Da! Kralj Tutankamon, koji se ponekad naziva i „kralj Tut“ ili „Dječak-kralj“, jedan je od drevnih egipatskih kraljeva, najpoznatiji u savremenom vremenu."
,bs,"Zanimljivo je da u antička vremena nije bio smatran za veoma važnu ličnost i nije zabilježen na većini spiskova antičkih kraljeva."
,bs,"Pronalazak točka sa žbicama učinio je asirska bojna kola lakšim, bržim i spremnijim za prestizanje vojnika i drugih bojnih kola."
,bs,"Konjica je vojska koja se bori na konjima. Sedlo još uvijek nije bilo izmišljeno pa se asirska konjica borila na golim leđima konja."
,bs,"Znamo mnoge grčke političare, naučnike i umjetnike. Vjerovatno najpoznatija osoba koja potiče iz te kulture je Homer, legendarni slijepi pjesnik koji je napisao dva remek-djela grčke književnosti – epove Ilijadu i Odiseju."
,bs,"Hindi i urdu jezici su slični po vokabularu, ali im se pisma razlikuju; u svakodnevnom razgovoru govornici oba jezika obično mogu razumjeti jedni druge."
,bs,"Nekoliko njemačkih monasha htjelo je približiti Boga autohtonom narodu i zato su izmislili estonski književni jezik."
,bs,"Bazirao se na njemačkoj abecedi, a dodano je i slovo „Õ/õ“."
,bs,"Vremenom su srasle mnoge riječi koje su posuđene iz njemačkog jezika. To je bio početak prosvjetiteljstva."
,bs,"Nasljednik prijestola bi, prema tradiciji, otišao pravo u vojsku odmah nakon završetka škole."
,bs,"Teritorija Turske duga je više od 1.600 kilometara (1.000 milja) i široka 800 km (500 milja), grubo pravouglog oblika."
,bs,"Turska je 37. zemlja po veličini u svijetu i njena površina je po veličini kao kontinentalna Francuska i Ujedinjeno Kraljevstvo zajedno."
,bs,"Tvrđava je posle požara očuvana i zaštićena te je ostala jedna od najuzbudljivijih atrakcija Butana."
,bs,"Tokom 18. stoljeća Kambodžu su pritiskala dva snažna susjeda - Tajland i Vijetnam."
,bs,"U posljednjim godinama 18. stoljeća, Vijetnamci su napali i Kambodžu."
,bs,"U regiji Serengeti nalazi se Nacionalni park Serengeti, zaštitno područje Ngorongoro i životinjski rezervat Maswa u Tanzaniji, kao i Nacionalni rezervat Maasai Mara u Keniji."
,bs,"Interaktivni dizajn od vas traži da preispitate pretpostavke o medijskoj produkciji i da naučite razmišljati na nekonvencionalne načine."
,bs,"Interaktivni dizajn traži da se komponente projekta međusobno poveži, ali i da budu smislene kao zasebna cjelina."
,bs,"Mana objektiva za povećanje prikaza je to što je fokusna kompleksnost i broj elemenata objektiva potreban za postizanje raspona fokusnih dužina mnogo veći nego kod glavnih objektiva."
,bs,"Još jedan nedostatak objektiva za uvećavanje je taj što je maksimalna apertura (brzina) objektiva obično manja."
,bs,"Zbog toga je teško koristiti jeftine objektive za povećanje prikaza u uvjetima slabog osvjetljenja bez blica."
,bs,"Jedan od najčešćih problema kod konverzije filma u DVD format je overscan (preklapanje)."
,bs,"Većina televizijskog sadržaja je osmišljena tako da ugodi široj javnosti."
,bs,"Zbog toga, sve što vidite na TV-u ima granice, vrh, dno i strane."
,bs,"Ovo je napravljeno da bi se osiguralo da slika pokriva cijeli ekran. To se zove ivično područje ekrana."
,bs,"Nažalost, kada napravite DVD, i njegove granice će biti narezane, a ako videozapis ima i titlove koji su blizu donjeg dijela, neće se u potpunosti prikazati."
,bs,"Tradicionalni srednjovjekovni dvorac dugo je bio inspiracija za maštu i dočaravao je slike viteških turnira, banketa i viteštva kralja Artura."
